point_id,gpstime,easting  ,northing  ,lat  ,long 
2100,14:49:06,2387767.868,220619.279,45.6430244,-121.9397916
2101,14:49:07,2387767.887,220619.244,45.6430240,-121.9397913
2102,14:49:08,2387767.850,220619.235,45.6430240,-121.9397918
2103,14:49:09,2387767.814,220619.233,45.6430239,-121.9397923
2104,14:49:10,2387767.779,220619.215,45.6430238,-121.9397927
2105,14:49:11,2387767.735,220619.228,45.6430239,-121.9397933
2106,14:49:12,2387767.691,220619.207,45.6430237,-121.9397939
2107,14:49:13,2387767.649,220619.184,45.6430235,-121.9397944
2108,14:49:14,2387767.566,220619.136,45.6430230,-121.9397954
2109,14:49:15,2387767.475,220619.072,45.6430224,-121.9397966
2110,14:49:16,2387767.374,220618.990,45.6430217,-121.9397979
2111,14:49:17,2387767.263,220618.894,45.6430208,-121.9397993
2112,14:49:18,2387767.180,220618.754,45.6430195,-121.9398003
2113,14:49:19,2387767.114,220618.609,45.6430182,-121.9398011
2114,14:49:20,2387767.049,220618.459,45.6430168,-121.9398019
2115,14:49:21,2387766.997,220618.294,45.6430154,-121.9398025
2116,14:49:22,2387766.929,220618.120,45.6430138,-121.9398034
2117,14:49:23,2387766.844,220617.950,45.6430122,-121.9398044
2118,14:49:24,2387766.757,220617.748,45.6430104,-121.9398055
2119,14:49:25,2387766.654,220617.557,45.6430087,-121.9398068
2120,14:49:26,2387766.568,220617.363,45.6430069,-121.9398078
2121,14:49:27,2387766.469,220617.165,45.6430051,-121.9398091
2122,14:49:28,2387766.372,220616.980,45.6430034,-121.9398103
2123,14:49:29,2387766.277,220616.796,45.6430018,-121.9398114
2124,14:49:30,2387766.208,220616.614,45.6430001,-121.9398123
2125,14:49:31,2387766.154,220616.427,45.6429984,-121.9398129
2126,14:49:32,2387766.079,220616.217,45.6429965,-121.9398138
2127,14:49:33,2387766.079,220615.990,45.6429945,-121.9398138
2128,14:49:34,2387766.125,220615.848,45.6429932,-121.9398132
2129,14:49:35,2387766.096,220615.819,45.6429929,-121.9398135
2130,14:49:36,2387766.001,220615.858,45.6429933,-121.9398148
2131,14:49:37,2387765.841,220615.943,45.6429940,-121.9398168
2132,14:49:38,2387765.624,220616.052,45.6429950,-121.9398196
2133,14:49:39,2387765.385,220616.190,45.6429962,-121.9398227
2134,14:49:40,2387765.097,220616.353,45.6429976,-121.9398265
2135,14:49:41,2387764.775,220616.532,45.6429992,-121.9398306
2136,14:49:42,2387764.435,220616.693,45.6430005,-121.9398350
2137,14:49:43,2387764.089,220616.869,45.6430021,-121.9398395
2138,14:49:44,2387763.755,220617.013,45.6430033,-121.9398438
2139,14:49:45,2387763.493,220617.164,45.6430046,-121.9398472
2140,14:49:46,2387763.309,220617.288,45.6430057,-121.9398496
2141,14:49:47,2387763.163,220617.391,45.6430066,-121.9398515
2142,14:49:48,2387763.034,220617.504,45.6430076,-121.9398532
2143,14:49:49,2387762.907,220617.596,45.6430084,-121.9398548
2144,14:49:50,2387762.756,220617.688,45.6430092,-121.9398568
2145,14:49:51,2387762.605,220617.792,45.6430101,-121.9398588
2146,14:49:52,2387762.437,220617.875,45.6430109,-121.9398609
2147,14:49:53,2387762.283,220617.965,45.6430116,-121.9398629
2148,14:49:54,2387762.120,220618.048,45.6430124,-121.9398650
2149,14:49:55,2387761.914,220618.105,45.6430128,-121.9398677
2150,14:49:56,2387761.708,220618.168,45.6430134,-121.9398704
2151,14:49:57,2387761.477,220618.234,45.6430139,-121.9398733
2152,14:49:58,2387761.245,220618.274,45.6430143,-121.9398763
2153,14:49:59,2387760.997,220618.337,45.6430148,-121.9398795
2154,14:50:00,2387760.726,220618.378,45.6430151,-121.9398830
2155,14:50:01,2387760.527,220618.315,45.6430145,-121.9398855
2156,14:50:02,2387760.512,220618.135,45.6430129,-121.9398857
2157,14:50:03,2387760.566,220617.830,45.6430102,-121.9398849
2158,14:50:04,2387760.616,220617.582,45.6430079,-121.9398842
2159,14:50:05,2387760.581,220617.388,45.6430062,-121.9398846
2160,14:50:06,2387760.418,220617.236,45.6430048,-121.9398867
2161,14:50:07,2387760.199,220617.120,45.6430037,-121.9398895
2162,14:50:08,2387759.970,220617.001,45.6430026,-121.9398924
2163,14:50:09,2387759.707,220616.926,45.6430019,-121.9398957
2164,14:50:10,2387759.426,220616.847,45.6430011,-121.9398993
2165,14:50:11,2387759.170,220616.847,45.6430011,-121.9399026
2166,14:50:12,2387758.887,220617.036,45.6430027,-121.9399063
2167,14:50:13,2387758.578,220617.312,45.6430052,-121.9399103
2168,14:50:14,2387758.305,220617.528,45.6430071,-121.9399139
2169,14:50:15,2387758.061,220617.705,45.6430086,-121.9399170
2170,14:50:16,2387757.760,220617.886,45.6430102,-121.9399209
2171,14:50:17,2387757.464,220618.038,45.6430115,-121.9399248
2172,14:50:18,2387757.167,220618.174,45.6430127,-121.9399286
2173,14:50:19,2387756.826,220618.301,45.6430138,-121.9399330
2174,14:50:20,2387756.492,220618.417,45.6430148,-121.9399373
2175,14:50:21,2387756.150,220618.504,45.6430155,-121.9399417
2176,14:50:22,2387755.795,220618.579,45.6430161,-121.9399463
2177,14:50:23,2387755.434,220618.651,45.6430167,-121.9399509
2178,14:50:24,2387755.074,220618.721,45.6430173,-121.9399556
2179,14:50:25,2387754.709,220618.769,45.6430177,-121.9399603
2180,14:50:26,2387754.332,220618.846,45.6430183,-121.9399651
2181,14:50:27,2387753.945,220618.911,45.6430188,-121.9399701
2182,14:50:28,2387753.556,220618.972,45.6430193,-121.9399751
2183,14:50:29,2387753.185,220619.053,45.6430200,-121.9399799
2184,14:50:30,2387752.800,220619.121,45.6430205,-121.9399848
2185,14:50:31,2387752.416,220619.180,45.6430210,-121.9399898
2186,14:50:32,2387752.041,220619.249,45.6430215,-121.9399946
2187,14:50:33,2387751.708,220619.361,45.6430225,-121.9399989
2188,14:50:34,2387751.393,220619.502,45.6430237,-121.9400030
2189,14:50:35,2387751.094,220619.686,45.6430253,-121.9400068
2190,14:50:36,2387750.828,220619.916,45.6430274,-121.9400103
2191,14:50:37,2387750.553,220620.129,45.6430292,-121.9400139
2192,14:50:38,2387750.257,220620.339,45.6430311,-121.9400177
2193,14:50:39,2387749.963,220620.492,45.6430324,-121.9400215
2194,14:50:40,2387749.672,220620.620,45.6430335,-121.9400253
2195,14:50:41,2387749.357,220620.754,45.6430347,-121.9400294
2196,14:50:42,2387749.034,220620.889,45.6430358,-121.9400335
2197,14:50:43,2387748.736,220621.067,45.6430374,-121.9400374
2198,14:50:44,2387748.419,220621.247,45.6430389,-121.9400415
2199,14:50:45,2387748.094,220621.425,45.6430405,-121.9400457
2200,14:50:46,2387747.792,220621.594,45.6430420,-121.9400496
2201,14:50:47,2387747.554,220621.722,45.6430431,-121.9400527
2202,14:50:48,2387747.436,220621.770,45.6430435,-121.9400542
2203,14:50:49,2387747.414,220621.710,45.6430429,-121.9400545
2204,14:50:50,2387747.475,220621.563,45.6430416,-121.9400537
2205,14:50:51,2387747.538,220621.264,45.6430390,-121.9400528
2206,14:50:52,2387747.509,220620.923,45.6430359,-121.9400531
2207,14:50:53,2387747.407,220620.632,45.6430332,-121.9400543
2208,14:50:54,2387747.227,220620.339,45.6430306,-121.9400566
2209,14:50:55,2387747.028,220620.091,45.6430283,-121.9400591
2210,14:50:56,2387746.911,220619.838,45.6430260,-121.9400605
2211,14:50:57,2387746.838,220619.610,45.6430240,-121.9400614
2212,14:50:58,2387746.763,220619.454,45.6430225,-121.9400623
2213,14:50:59,2387746.619,220619.348,45.6430216,-121.9400642
2214,14:51:00,2387746.415,220619.264,45.6430208,-121.9400668
2215,14:51:01,2387746.178,220619.196,45.6430201,-121.9400698
2216,14:51:02,2387745.928,220619.157,45.6430197,-121.9400730
2217,14:51:03,2387745.666,220619.093,45.6430191,-121.9400763
2218,14:51:04,2387745.380,220619.037,45.6430186,-121.9400800
2219,14:51:05,2387745.099,220618.986,45.6430181,-121.9400836
2220,14:51:06,2387744.818,220618.944,45.6430176,-121.9400872
2221,14:51:07,2387744.496,220618.933,45.6430175,-121.9400913
2222,14:51:08,2387744.156,220618.942,45.6430175,-121.9400957
2223,14:51:09,2387743.866,220618.939,45.6430175,-121.9400994
2224,14:51:10,2387743.765,220618.899,45.6430171,-121.9401006
2225,14:51:11,2387743.738,220618.843,45.6430166,-121.9401010
2226,14:51:12,2387743.736,220618.815,45.6430163,-121.9401010
2227,14:51:13,2387743.760,220618.855,45.6430167,-121.9401007
2228,14:51:14,2387743.759,220618.908,45.6430172,-121.9401007
2229,14:51:15,2387743.788,220618.967,45.6430177,-121.9401004
2230,14:51:16,2387743.825,220619.014,45.6430181,-121.9400999
2231,14:51:17,2387743.848,220619.031,45.6430183,-121.9400996
2232,14:51:18,2387743.882,220619.023,45.6430182,-121.9400992
2233,14:51:19,2387743.941,220619.004,45.6430180,-121.9400984
2234,14:51:20,2387744.016,220618.967,45.6430177,-121.9400974
2235,14:51:21,2387744.085,220618.922,45.6430173,-121.9400966
2236,14:51:22,2387744.181,220618.855,45.6430167,-121.9400953
2237,14:51:23,2387744.259,220618.755,45.6430159,-121.9400943
2238,14:51:24,2387744.335,220618.616,45.6430146,-121.9400933
2239,14:51:25,2387744.371,220618.443,45.6430131,-121.9400928
2240,14:51:26,2387744.402,220618.207,45.6430109,-121.9400923
2241,14:51:27,2387744.395,220617.939,45.6430085,-121.9400924
2242,14:51:28,2387744.392,220617.633,45.6430058,-121.9400923
2243,14:51:29,2387744.351,220617.302,45.6430028,-121.9400928
2244,14:51:30,2387744.247,220616.964,45.6429997,-121.9400940
2245,14:51:31,2387744.104,220616.639,45.6429968,-121.9400958
2246,14:51:32,2387743.910,220616.291,45.6429936,-121.9400982
2247,14:51:33,2387743.691,220615.925,45.6429903,-121.9401009
2248,14:51:34,2387743.421,220615.570,45.6429871,-121.9401043
2249,14:51:35,2387743.241,220615.116,45.6429830,-121.9401065
2250,14:51:36,2387743.152,220614.712,45.6429793,-121.9401076
2251,14:51:37,2387743.003,220614.461,45.6429770,-121.9401094
2252,14:51:38,2387742.857,220614.286,45.6429754,-121.9401112
2253,14:51:39,2387742.728,220614.187,45.6429745,-121.9401129
2254,14:51:40,2387742.668,220614.076,45.6429735,-121.9401136
2255,14:51:41,2387742.593,220613.984,45.6429727,-121.9401146
2256,14:51:42,2387742.504,220613.891,45.6429718,-121.9401157
2257,14:51:43,2387742.425,220613.840,45.6429713,-121.9401167
2258,14:51:44,2387742.355,220613.802,45.6429710,-121.9401176
2259,14:51:45,2387742.355,220613.756,45.6429706,-121.9401176
2260,14:51:46,2387742.345,220613.713,45.6429702,-121.9401177
2261,14:51:47,2387742.314,220613.697,45.6429700,-121.9401181
2262,14:51:48,2387742.261,220613.715,45.6429702,-121.9401188
2263,14:51:49,2387742.189,220613.702,45.6429701,-121.9401197
2264,14:51:50,2387742.119,220613.701,45.6429700,-121.9401206
2265,14:51:51,2387742.056,220613.708,45.6429701,-121.9401214
2266,14:51:52,2387741.998,220613.712,45.6429701,-121.9401221
2267,14:51:53,2387741.929,220613.717,45.6429702,-121.9401230
2268,14:51:54,2387741.857,220613.708,45.6429701,-121.9401239
2269,14:51:55,2387741.798,220613.694,45.6429699,-121.9401247
2270,14:51:56,2387741.727,220613.716,45.6429701,-121.9401256
2271,14:51:57,2387741.681,220613.748,45.6429704,-121.9401262
2272,14:51:58,2387741.634,220613.804,45.6429709,-121.9401268
2273,14:51:59,2387741.554,220613.868,45.6429715,-121.9401279
2274,14:52:00,2387741.430,220613.907,45.6429718,-121.9401295
2275,14:52:01,2387741.296,220613.946,45.6429721,-121.9401312
2276,14:52:02,2387741.154,220613.984,45.6429724,-121.9401330
2277,14:52:03,2387741.030,220614.088,45.6429734,-121.9401346
2278,14:52:04,2387740.795,220614.289,45.6429751,-121.9401377
2279,14:52:05,2387740.497,220614.475,45.6429767,-121.9401416
2280,14:52:06,2387740.165,220614.640,45.6429782,-121.9401459
2281,14:52:07,2387739.848,220614.791,45.6429795,-121.9401500
2282,14:52:08,2387739.544,220614.931,45.6429807,-121.9401539
2283,14:52:09,2387739.244,220615.052,45.6429817,-121.9401578
2284,14:52:10,2387739.020,220615.174,45.6429828,-121.9401607
2285,14:52:11,2387739.004,220615.276,45.6429837,-121.9401609
2286,14:52:12,2387739.040,220615.366,45.6429845,-121.9401605
2287,14:52:13,2387738.997,220615.482,45.6429856,-121.9401610
2288,14:52:14,2387738.872,220615.603,45.6429866,-121.9401627
2289,14:52:15,2387738.696,220615.738,45.6429878,-121.9401649
2290,14:52:16,2387738.516,220615.904,45.6429893,-121.9401673
2291,14:52:17,2387738.309,220616.062,45.6429907,-121.9401700
2292,14:52:18,2387738.071,220616.201,45.6429919,-121.9401731
2293,14:52:19,2387737.817,220616.362,45.6429933,-121.9401764
2294,14:52:20,2387737.559,220616.481,45.6429943,-121.9401797
2295,14:52:21,2387737.333,220616.584,45.6429952,-121.9401826
2296,14:52:22,2387737.209,220616.628,45.6429956,-121.9401842
2297,14:52:23,2387737.077,220616.676,45.6429960,-121.9401859
2298,14:52:24,2387736.910,220616.725,45.6429964,-121.9401881
2299,14:52:25,2387736.702,220616.784,45.6429969,-121.9401908
2300,14:52:26,2387736.480,220616.856,45.6429975,-121.9401936
2301,14:52:27,2387736.262,220616.942,45.6429983,-121.9401964
2302,14:52:28,2387736.017,220617.036,45.6429991,-121.9401996
2303,14:52:29,2387735.770,220617.144,45.6430000,-121.9402028
2304,14:52:30,2387735.519,220617.235,45.6430008,-121.9402060
2305,14:52:31,2387735.265,220617.320,45.6430015,-121.9402093
2306,14:52:32,2387734.998,220617.433,45.6430025,-121.9402128
2307,14:52:33,2387734.751,220617.531,45.6430033,-121.9402160
2308,14:52:34,2387734.490,220617.636,45.6430042,-121.9402193
2309,14:52:35,2387734.231,220617.742,45.6430051,-121.9402227
2310,14:52:36,2387733.962,220617.843,45.6430060,-121.9402261
2311,14:52:37,2387733.695,220617.936,45.6430068,-121.9402296
2312,14:52:38,2387733.430,220618.017,45.6430075,-121.9402330
2313,14:52:39,2387733.151,220618.085,45.6430080,-121.9402366
2314,14:52:40,2387732.871,220618.149,45.6430086,-121.9402402
2315,14:52:41,2387732.589,220618.213,45.6430091,-121.9402438
2316,14:52:42,2387732.316,220618.286,45.6430097,-121.9402474
2317,14:52:43,2387732.048,220618.329,45.6430101,-121.9402508
2318,14:52:44,2387731.893,220618.272,45.6430095,-121.9402528
2319,14:52:45,2387731.865,220618.040,45.6430074,-121.9402531
2320,14:52:46,2387731.918,220617.735,45.6430047,-121.9402523
2321,14:52:47,2387731.954,220617.412,45.6430018,-121.9402518
2322,14:52:48,2387732.001,220617.046,45.6429985,-121.9402511
2323,14:52:49,2387732.065,220616.648,45.6429949,-121.9402502
2324,14:52:50,2387732.098,220616.270,45.6429916,-121.9402497
2325,14:52:51,2387732.083,220615.904,45.6429883,-121.9402498
2326,14:52:52,2387732.093,220615.605,45.6429856,-121.9402496
2327,14:52:53,2387732.110,220615.371,45.6429835,-121.9402493
2328,14:52:54,2387732.020,220615.224,45.6429821,-121.9402505
2329,14:52:55,2387731.871,220615.138,45.6429813,-121.9402523
2330,14:52:56,2387731.714,220615.078,45.6429808,-121.9402543
2331,14:52:57,2387731.523,220615.061,45.6429806,-121.9402568
2332,14:52:58,2387731.322,220615.065,45.6429806,-121.9402594
2333,14:52:59,2387731.101,220615.109,45.6429809,-121.9402622
2334,14:53:00,2387730.824,220615.200,45.6429817,-121.9402658
2335,14:53:01,2387730.538,220615.300,45.6429826,-121.9402695
2336,14:53:02,2387730.259,220615.388,45.6429833,-121.9402731
2337,14:53:03,2387729.983,220615.441,45.6429837,-121.9402766
2338,14:53:04,2387729.710,220615.498,45.6429842,-121.9402801
2339,14:53:05,2387729.448,220615.550,45.6429846,-121.9402835
2340,14:53:06,2387729.187,220615.601,45.6429851,-121.9402869
2341,14:53:07,2387728.912,220615.635,45.6429853,-121.9402904
2342,14:53:08,2387728.625,220615.669,45.6429856,-121.9402941
2343,14:53:09,2387728.341,220615.680,45.6429856,-121.9402977
2344,14:53:10,2387728.077,220615.702,45.6429858,-121.9403011
2345,14:53:11,2387727.789,220615.733,45.6429860,-121.9403048
2346,14:53:12,2387727.535,220615.736,45.6429860,-121.9403081
2347,14:53:13,2387727.403,220615.651,45.6429852,-121.9403098
2348,14:53:14,2387727.289,220615.562,45.6429844,-121.9403112
2349,14:53:15,2387727.151,220615.471,45.6429836,-121.9403130
2350,14:53:16,2387727.013,220615.383,45.6429828,-121.9403147
2351,14:53:17,2387726.875,220615.275,45.6429818,-121.9403165
2352,14:53:18,2387726.726,220615.152,45.6429806,-121.9403183
2353,14:53:19,2387726.583,220615.028,45.6429795,-121.9403201
2354,14:53:20,2387726.450,220614.892,45.6429782,-121.9403218
2355,14:53:21,2387726.281,220614.735,45.6429768,-121.9403240
2356,14:53:22,2387726.109,220614.556,45.6429752,-121.9403261
2357,14:53:23,2387725.935,220614.374,45.6429735,-121.9403283
2358,14:53:24,2387725.741,220614.180,45.6429717,-121.9403307
2359,14:53:25,2387725.535,220613.965,45.6429698,-121.9403333
2360,14:53:26,2387725.308,220613.763,45.6429679,-121.9403362
2361,14:53:27,2387725.068,220613.536,45.6429658,-121.9403392
2362,14:53:28,2387724.853,220613.279,45.6429635,-121.9403419
2363,14:53:29,2387724.708,220613.040,45.6429613,-121.9403437
2364,14:53:30,2387724.654,220612.967,45.6429606,-121.9403444
2365,14:53:31,2387724.660,220613.187,45.6429626,-121.9403444
2366,14:53:32,2387724.630,220613.295,45.6429636,-121.9403448
2367,14:53:33,2387724.524,220613.357,45.6429641,-121.9403462
2368,14:53:34,2387724.387,220613.364,45.6429642,-121.9403479
2369,14:53:35,2387724.227,220613.362,45.6429641,-121.9403500
2370,14:53:36,2387724.052,220613.343,45.6429639,-121.9403522
2371,14:53:37,2387723.868,220613.305,45.6429636,-121.9403546
2372,14:53:38,2387723.702,220613.238,45.6429629,-121.9403567
2373,14:53:39,2387723.717,220613.128,45.6429619,-121.9403565
2374,14:53:40,2387723.689,220613.048,45.6429612,-121.9403568
2375,14:53:41,2387723.617,220612.982,45.6429606,-121.9403577
2376,14:53:42,2387723.513,220612.884,45.6429597,-121.9403590
2377,14:53:43,2387723.382,220612.826,45.6429592,-121.9403607
2378,14:53:44,2387723.246,220612.770,45.6429586,-121.9403624
2379,14:53:45,2387723.094,220612.711,45.6429581,-121.9403644
2380,14:53:46,2387722.924,220612.645,45.6429575,-121.9403665
2381,14:53:47,2387722.762,220612.585,45.6429569,-121.9403686
2382,14:53:48,2387722.593,220612.524,45.6429563,-121.9403707
2383,14:53:49,2387722.434,220612.480,45.6429559,-121.9403728
2384,14:53:50,2387722.425,220612.423,45.6429554,-121.9403729
2385,14:53:51,2387722.488,220612.382,45.6429550,-121.9403721
2386,14:53:52,2387722.477,220612.341,45.6429547,-121.9403722
2387,14:53:53,2387722.423,220612.293,45.6429542,-121.9403729
2388,14:53:54,2387722.329,220612.257,45.6429539,-121.9403741
2389,14:53:55,2387722.207,220612.233,45.6429536,-121.9403756
2390,14:53:56,2387722.076,220612.218,45.6429535,-121.9403773
2391,14:53:57,2387721.918,220612.190,45.6429532,-121.9403793
2392,14:53:58,2387721.758,220612.155,45.6429529,-121.9403814
2393,14:53:59,2387721.600,220612.162,45.6429529,-121.9403834
2394,14:54:00,2387721.438,220612.170,45.6429530,-121.9403855
2395,14:54:01,2387721.275,220612.175,45.6429530,-121.9403876
2396,14:54:02,2387721.115,220612.187,45.6429531,-121.9403896
2397,14:54:03,2387721.155,220612.173,45.6429529,-121.9403891
2398,14:54:04,2387721.315,220612.142,45.6429527,-121.9403871
2399,14:54:05,2387721.408,220612.126,45.6429525,-121.9403859
2400,14:54:06,2387721.463,220612.097,45.6429523,-121.9403851
2401,14:54:07,2387721.490,220612.038,45.6429518,-121.9403848
2402,14:54:08,2387721.496,220611.949,45.6429510,-121.9403847
2403,14:54:09,2387721.481,220611.829,45.6429499,-121.9403848
2404,14:54:10,2387721.430,220611.668,45.6429484,-121.9403855
2405,14:54:11,2387721.335,220611.493,45.6429468,-121.9403866
2406,14:54:12,2387721.207,220611.357,45.6429456,-121.9403883
2407,14:54:13,2387721.044,220611.218,45.6429443,-121.9403903
2408,14:54:14,2387720.857,220611.109,45.6429433,-121.9403927
2409,14:54:15,2387720.660,220611.002,45.6429423,-121.9403952
2410,14:54:16,2387720.487,220610.856,45.6429410,-121.9403974
2411,14:54:17,2387720.397,220610.629,45.6429389,-121.9403985
2412,14:54:18,2387720.463,220610.299,45.6429360,-121.9403976
2413,14:54:19,2387720.672,220609.940,45.6429328,-121.9403948
2414,14:54:20,2387720.895,220609.692,45.6429306,-121.9403919
2415,14:54:21,2387720.945,220609.582,45.6429296,-121.9403912
2416,14:54:22,2387720.907,220609.513,45.6429290,-121.9403917
2417,14:54:23,2387720.835,220609.472,45.6429286,-121.9403926
2418,14:54:24,2387720.707,220609.441,45.6429283,-121.9403942
2419,14:54:25,2387720.567,220609.426,45.6429281,-121.9403960
2420,14:54:26,2387720.421,220609.423,45.6429281,-121.9403979
2421,14:54:27,2387720.262,220609.454,45.6429283,-121.9403999
2422,14:54:28,2387720.089,220609.477,45.6429285,-121.9404022
2423,14:54:29,2387719.936,220609.511,45.6429288,-121.9404041
2424,14:54:30,2387719.769,220609.533,45.6429290,-121.9404063
2425,14:54:31,2387719.606,220609.565,45.6429292,-121.9404084
2426,14:54:32,2387719.438,220609.633,45.6429298,-121.9404106
2427,14:54:33,2387719.267,220609.667,45.6429301,-121.9404128
2428,14:54:34,2387719.103,220609.700,45.6429304,-121.9404149
2429,14:54:35,2387718.940,220609.751,45.6429308,-121.9404170
2430,14:54:36,2387718.778,220609.785,45.6429311,-121.9404191
2431,14:54:37,2387718.626,220609.819,45.6429313,-121.9404210
2432,14:54:38,2387718.464,220609.840,45.6429315,-121.9404231
2433,14:54:39,2387718.303,220609.883,45.6429319,-121.9404252
2434,14:54:40,2387718.309,220609.977,45.6429327,-121.9404251
2435,14:54:41,2387718.466,220610.026,45.6429332,-121.9404231
2436,14:54:42,2387718.550,220610.084,45.6429337,-121.9404220
2437,14:54:43,2387718.600,220610.183,45.6429346,-121.9404214
2438,14:54:44,2387718.631,220610.283,45.6429355,-121.9404210
2439,14:54:45,2387718.643,220610.387,45.6429365,-121.9404209
2440,14:54:46,2387718.625,220610.494,45.6429374,-121.9404212
2441,14:54:47,2387718.549,220610.588,45.6429383,-121.9404222
2442,14:54:48,2387718.455,220610.672,45.6429390,-121.9404234
2443,14:54:49,2387718.335,220610.729,45.6429395,-121.9404249
2444,14:54:50,2387718.197,220610.782,45.6429399,-121.9404267
2445,14:54:51,2387718.062,220610.798,45.6429401,-121.9404285
2446,14:54:52,2387717.921,220610.838,45.6429404,-121.9404303
2447,14:54:53,2387717.764,220610.872,45.6429407,-121.9404323
2448,14:54:54,2387717.612,220610.891,45.6429408,-121.9404343
2449,14:54:55,2387717.460,220610.909,45.6429410,-121.9404362
2450,14:54:56,2387717.289,220610.944,45.6429413,-121.9404384
2451,14:54:57,2387717.091,220610.987,45.6429416,-121.9404410
2452,14:54:58,2387716.890,220611.000,45.6429417,-121.9404436
2453,14:54:59,2387716.677,220611.006,45.6429417,-121.9404463
2454,14:55:00,2387716.579,220610.937,45.6429411,-121.9404475
2455,14:55:01,2387716.553,220610.824,45.6429401,-121.9404478
2456,14:55:02,2387716.509,220610.732,45.6429392,-121.9404484
2457,14:55:03,2387716.426,220610.629,45.6429383,-121.9404494
2458,14:55:04,2387716.334,220610.523,45.6429373,-121.9404506
2459,14:55:05,2387716.223,220610.423,45.6429364,-121.9404520
2460,14:55:06,2387716.088,220610.321,45.6429355,-121.9404537
2461,14:55:07,2387715.952,220610.187,45.6429342,-121.9404554
2462,14:55:08,2387715.788,220610.093,45.6429334,-121.9404575
2463,14:55:09,2387715.573,220610.008,45.6429326,-121.9404602
2464,14:55:10,2387715.328,220609.922,45.6429318,-121.9404633
2465,14:55:11,2387715.075,220609.839,45.6429310,-121.9404666
2466,14:55:12,2387714.792,220609.769,45.6429303,-121.9404702
2467,14:55:13,2387714.490,220609.706,45.6429297,-121.9404740
2468,14:55:14,2387714.256,220609.493,45.6429277,-121.9404770
2469,14:55:15,2387714.147,220609.154,45.6429247,-121.9404783
2470,14:55:16,2387714.156,220608.770,45.6429212,-121.9404781
2471,14:55:17,2387714.048,220608.562,45.6429193,-121.9404794
2472,14:55:18,2387713.839,220608.404,45.6429179,-121.9404821
2473,14:55:19,2387713.582,220608.310,45.6429170,-121.9404854
2474,14:55:20,2387713.345,220608.235,45.6429163,-121.9404884
2475,14:55:21,2387713.137,220608.161,45.6429156,-121.9404910
2476,14:55:22,2387712.935,220608.133,45.6429153,-121.9404936
2477,14:55:23,2387712.745,220608.074,45.6429147,-121.9404960
2478,14:55:24,2387712.564,220608.028,45.6429143,-121.9404984
2479,14:55:25,2387712.344,220607.977,45.6429138,-121.9405012
2480,14:55:26,2387712.143,220607.908,45.6429131,-121.9405037
2481,14:55:27,2387712.130,220607.765,45.6429118,-121.9405039
2482,14:55:28,2387712.097,220607.631,45.6429106,-121.9405042
2483,14:55:29,2387712.042,220607.517,45.6429096,-121.9405049
2484,14:55:30,2387711.970,220607.411,45.6429086,-121.9405058
2485,14:55:31,2387711.876,220607.320,45.6429078,-121.9405070
2486,14:55:32,2387711.791,220607.223,45.6429069,-121.9405081
2487,14:55:33,2387711.714,220607.115,45.6429059,-121.9405090
2488,14:55:34,2387711.620,220607.061,45.6429054,-121.9405102
2489,14:55:35,2387711.520,220607.018,45.6429050,-121.9405115
2490,14:55:36,2387711.434,220606.965,45.6429045,-121.9405126
2491,14:55:37,2387711.415,220606.880,45.6429038,-121.9405128
2492,14:55:38,2387711.434,220606.811,45.6429031,-121.9405126
2493,14:55:39,2387711.436,220606.735,45.6429025,-121.9405125
2494,14:55:40,2387711.391,220606.682,45.6429020,-121.9405131
2495,14:55:41,2387711.303,220606.613,45.6429013,-121.9405142
2496,14:55:42,2387711.182,220606.534,45.6429006,-121.9405157
2497,14:55:43,2387711.049,220606.476,45.6429001,-121.9405174
2498,14:55:44,2387710.895,220606.427,45.6428996,-121.9405194
2499,14:55:45,2387710.738,220606.405,45.6428994,-121.9405214
2500,14:55:46,2387710.594,220606.384,45.6428992,-121.9405232
2501,14:55:47,2387710.430,220606.372,45.6428990,-121.9405253
2502,14:55:48,2387710.264,220606.372,45.6428990,-121.9405275
2503,14:55:49,2387710.134,220606.388,45.6428991,-121.9405291
2504,14:55:50,2387710.080,220606.425,45.6428994,-121.9405298
2505,14:55:51,2387710.081,220606.391,45.6428991,-121.9405298
2506,14:55:52,2387710.041,220606.319,45.6428985,-121.9405303
2507,14:55:53,2387709.978,220606.255,45.6428979,-121.9405311
2508,14:55:54,2387709.901,220606.203,45.6428974,-121.9405321
2509,14:55:55,2387709.819,220606.178,45.6428972,-121.9405331
2510,14:55:56,2387709.726,220606.138,45.6428968,-121.9405343
2511,14:55:57,2387709.628,220606.119,45.6428966,-121.9405356
2512,14:55:58,2387709.539,220606.082,45.6428963,-121.9405367
2513,14:55:59,2387709.448,220606.023,45.6428957,-121.9405379
2514,14:56:00,2387709.352,220605.989,45.6428954,-121.9405391
2515,14:56:01,2387709.261,220605.973,45.6428952,-121.9405403
2516,14:56:02,2387709.179,220605.954,45.6428951,-121.9405413
2517,14:56:03,2387709.091,220605.936,45.6428949,-121.9405424
2518,14:56:04,2387709.012,220605.926,45.6428948,-121.9405434
2519,14:56:05,2387708.951,220605.925,45.6428948,-121.9405442
2520,14:56:06,2387708.894,220605.906,45.6428946,-121.9405449
2521,14:56:07,2387708.848,220605.876,45.6428943,-121.9405455
2522,14:56:08,2387708.815,220605.860,45.6428942,-121.9405459
